item_id,item_type,group_id,value,section,location_kind,location,context,claim_ids,protected
S27.014.n05,number,2/10,2/10,Multiple-Comparison Correction,body,Multiple-Comparison Correction,"Long-degrading bearings such as Bearing2_3 (533 min life) and Bearing1_3 (158 min) are warnable with multi-hour or near-hour lead, whereas the two shortest-lived, abrupt-failure bearings—Bearing2_4 (42 min) and Bearing1_1 (123 min with a sudden end)— yield zero valid alarms for any detector (2/10 bearings are thus unwarnable by every method), because their degradation onset and failure are nearly coincident and no method can manufacture warning time that the physics does not provide.",,
S27.015,sentence,,,Multiple-Comparison Correction,body,Multiple-Comparison Correction,The metric credits no warning time on bearings that provide none.,,
S27.016,sentence,,,Multiple-Comparison Correction,body,Multiple-Comparison Correction,The same contrast under the gated metric.,C084,
S27.017,sentence,,,Multiple-Comparison Correction,body,Multiple-Comparison Correction,"The cross-dataset headline above is computed on raw lead time, the quantity a coarsening operation acts on directly and the one that carries no dependence on the budget τ .",C093,
S27.018,sentence,,,Multiple-Comparison Correction,body,Multiple-Comparison Correction,"Because this paper argues that ungated lead time can mislead, we also report the aggregate-vs-decimate contrast under the gated metric itself, so the sampling conclusion does not rest on a quantity we criticise elsewhere (Table 10).",C084,
S27.019,sentence,,,Multiple-Comparison Correction,body,Multiple-Comparison Correction,"The answer does not change: on every inferential dataset the median run-level difference is at most a few thousandths of an hour under either metric, no detector is sign-consistent enough to reach significance, and no hypothesis survives Holm correction across the N = 44 family under either metric.",C039;C043;C084,
S27.019.n01,number,44,44,Multiple-Comparison Correction,body,Multiple-Comparison Correction,"The answer does not change: on every inferential dataset the median run-level difference is at most a few thousandths of an hour under either metric, no detector is sign-consistent enough to reach significance, and no hypothesis survives Holm correction across the N = 44 family under either metric.",,
S27.020,sentence,,,Multiple-Comparison Correction,body,Multiple-Comparison Correction,What changes is power.,,
S27.021,sentence,,,Multiple-Comparison Correction,body,Multiple-Comparison Correction,"Gating discards every run in which a detector never produces a valid alarm, so the mean effective sample size per detector falls from 3.0 to 1.3 on XJTU-SY, 4.8 to 2.8 on FEMTO, 5.0 to 3.6 on Ferrara, and 2.7 to 1.2 on IMS—roughly a halving.",C084;C130,
S27.021.n01,number,3.0,3.0,Multiple-Comparison Correction,body,Multiple-Comparison Correction,"Gating discards every run in which a detector never produces a valid alarm, so the mean effective sample size per detector falls from 3.0 to 1.3 on XJTU-SY, 4.8 to 2.8 on FEMTO, 5.0 to 3.6 on Ferrara, and 2.7 to 1.2 on IMS—roughly a halving.",,
S27.021.n02,number,1.3,1.3,Multiple-Comparison Correction,body,Multiple-Comparison Correction,"Gating discards every run in which a detector never produces a valid alarm, so the mean effective sample size per detector falls from 3.0 to 1.3 on XJTU-SY, 4.8 to 2.8 on FEMTO, 5.0 to 3.6 on Ferrara, and 2.7 to 1.2 on IMS—roughly a halving.",,
S27.021.n03,number,4.8,4.8,Multiple-Comparison Correction,body,Multiple-Comparison Correction,"Gating discards every run in which a detector never produces a valid alarm, so the mean effective sample size per detector falls from 3.0 to 1.3 on XJTU-SY, 4.8 to 2.8 on FEMTO, 5.0 to 3.6 on Ferrara, and 2.7 to 1.2 on IMS—roughly a halving.",,
S27.021.n04,number,2.8,2.8,Multiple-Comparison Correction,body,Multiple-Comparison Correction,"Gating discards every run in which a detector never produces a valid alarm, so the mean effective sample size per detector falls from 3.0 to 1.3 on XJTU-SY, 4.8 to 2.8 on FEMTO, 5.0 to 3.6 on Ferrara, and 2.7 to 1.2 on IMS—roughly a halving.",,
S27.021.n05,number,5.0,5.0,Multiple-Comparison Correction,body,Multiple-Comparison Correction,"Gating discards every run in which a detector never produces a valid alarm, so the mean effective sample size per detector falls from 3.0 to 1.3 on XJTU-SY, 4.8 to 2.8 on FEMTO, 5.0 to 3.6 on Ferrara, and 2.7 to 1.2 on IMS—roughly a halving.",,
S27.021.n06,number,3.6,3.6,Multiple-Comparison Correction,body,Multiple-Comparison Correction,"Gating discards every run in which a detector never produces a valid alarm, so the mean effective sample size per detector falls from 3.0 to 1.3 on XJTU-SY, 4.8 to 2.8 on FEMTO, 5.0 to 3.6 on Ferrara, and 2.7 to 1.2 on IMS—roughly a halving.",,
S27.021.n07,number,2.7,2.7,Multiple-Comparison Correction,body,Multiple-Comparison Correction,"Gating discards every run in which a detector never produces a valid alarm, so the mean effective sample size per detector falls from 3.0 to 1.3 on XJTU-SY, 4.8 to 2.8 on FEMTO, 5.0 to 3.6 on Ferrara, and 2.7 to 1.2 on IMS—roughly a halving.",,
S27.021.n08,number,1.2,1.2,Multiple-Comparison Correction,body,Multiple-Comparison Correction,"Gating discards every run in which a detector never produces a valid alarm, so the mean effective sample size per detector falls from 3.0 to 1.3 on XJTU-SY, 4.8 to 2.8 on FEMTO, 5.0 to 3.6 on Ferrara, and 2.7 to 1.2 on IMS—roughly a halving.",,
S27.022,sentence,,,Multiple-Comparison Correction,body,Multiple-Comparison Correction,"The gated contrast is thus the more conservative and the less informative of the two: it agrees with the raw contrast while having materially less ability to detect a difference, which is why we keep raw lead as the primary reported quantity and treat the gated version as a robustness check rather than a replacement.",,
S28.001,sentence,,,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"Sweeping the alarm-threshold percentile traces a prognostics analog of the ROC curve (Figure 5a, Table 13): tightening the threshold lowers both pre-onset FAR and lead time together, letting an operator select an operating point for a stated falsealarm budget.",C089,
S28.002,sentence,,,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"On the achievable frontier (highest lead at the lowest FAR each detector attains) Hotelling T 2 and Isolation Forest dominate the upper-left, while the naive RMS-trend baseline collapses to near-zero lead as soon as the threshold is tightened.",C089,
S28.003,sentence,,,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"At a strict 99.5th-percentile threshold, for instance, 3σ retains 56.3 h of lead at 8.9% pre-onset FAR, whereas RMS-trend has collapsed to 1.3 h.",C090,
S28.003.n01,number,99.5,99.5,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"At a strict 99.5th-percentile threshold, for instance, 3σ retains 56.3 h of lead at 8.9% pre-onset FAR, whereas RMS-trend has collapsed to 1.3 h.",,
S28.003.n02,number,56.3,56.3,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"At a strict 99.5th-percentile threshold, for instance, 3σ retains 56.3 h of lead at 8.9% pre-onset FAR, whereas RMS-trend has collapsed to 1.3 h.",,
S28.003.n03,number,8.9%,8.9%,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"At a strict 99.5th-percentile threshold, for instance, 3σ retains 56.3 h of lead at 8.9% pre-onset FAR, whereas RMS-trend has collapsed to 1.3 h.",,
S28.003.n04,number,1.3,1.3,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"At a strict 99.5th-percentile threshold, for instance, 3σ retains 56.3 h of lead at 8.9% pre-onset FAR, whereas RMS-trend has collapsed to 1.3 h.",,
S28.004,sentence,,,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,This converts the single gated number into a usable operating-point selector.,C089,
S28.005,sentence,,,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,Note that many entries in Table 13 sit above the τ = 10% false-alarm budget; under the gated metric those operating points are invalid and we mark them with a dagger.,C084,
S28.005.n01,number,10%,10%,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,Note that many entries in Table 13 sit above the τ = 10% false-alarm budget; under the gated metric those operating points are invalid and we mark them with a dagger.,,
S28.006,sentence,,,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"This has a concrete consequence for detector choice: Hotelling T 2 attains the highest raw lead of any control chart in Table 13 but its pre-onset FAR exceeds the τ = 10% budget at every threshold tested (all three Hotelling T 2 entries are daggered), so under the gated metric it has no valid operating point on IMS.",C084,
S28.006.n01,number,10%,10%,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"This has a concrete consequence for detector choice: Hotelling T 2 attains the highest raw lead of any control chart in Table 13 but its pre-onset FAR exceeds the τ = 10% budget at every threshold tested (all three Hotelling T 2 entries are daggered), so under the gated metric it has no valid operating point on IMS.",,
S28.007,sentence,,,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"EWMA and CUSUM behave the same way: their preonset FAR sits at 19.0-22.1% across the swept thresholds, never dipping below the budget, so neither has a valid operating point: the two memory-based control charts share this liability and neither should be recommended under a 10% budget.",C057,
S28.007.n01,number,19.0,19.0,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"EWMA and CUSUM behave the same way: their preonset FAR sits at 19.0-22.1% across the swept thresholds, never dipping below the budget, so neither has a valid operating point: the two memory-based control charts share this liability and neither should be recommended under a 10% budget.",,
S28.007.n02,number,22.1%,22.1%,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"EWMA and CUSUM behave the same way: their preonset FAR sits at 19.0-22.1% across the swept thresholds, never dipping below the budget, so neither has a valid operating point: the two memory-based control charts share this liability and neither should be recommended under a 10% budget.",,
S28.007.n03,number,10%,10%,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"EWMA and CUSUM behave the same way: their preonset FAR sits at 19.0-22.1% across the swept thresholds, never dipping below the budget, so neither has a valid operating point: the two memory-based control charts share this liability and neither should be recommended under a 10% budget.",,
S28.008,sentence,,,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"Deep SVDD occupies the opposite corner: it stays comfortably within budget (≤ 0.6% FAR) but only by firing late, buying that low false-alarm rate with a short ≤ 14.8 h lead.",C003;C091,
S28.008.n01,number,0.6%,0.6%,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"Deep SVDD occupies the opposite corner: it stays comfortably within budget (≤ 0.6% FAR) but only by firing late, buying that low false-alarm rate with a short ≤ 14.8 h lead.",,
S28.008.n02,number,14.8,14.8,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"Deep SVDD occupies the opposite corner: it stays comfortably within budget (≤ 0.6% FAR) but only by firing late, buying that low false-alarm rate with a short ≤ 14.8 h lead.",,
S28.009,sentence,,,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"The 3σ chart, by contrast, reaches a valid point (56.3 h of lead at 8.9% FAR at the 99.5th percentile) and is therefore the recommended chart under a 10% budget, a ranking the raw-lead column of Table 2, where the deep reconstruction models lead, would by itself obscure.",C090,
S28.009.n01,number,56.3,56.3,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"The 3σ chart, by contrast, reaches a valid point (56.3 h of lead at 8.9% FAR at the 99.5th percentile) and is therefore the recommended chart under a 10% budget, a ranking the raw-lead column of Table 2, where the deep reconstruction models lead, would by itself obscure.",,
S28.009.n02,number,8.9%,8.9%,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"The 3σ chart, by contrast, reaches a valid point (56.3 h of lead at 8.9% FAR at the 99.5th percentile) and is therefore the recommended chart under a 10% budget, a ranking the raw-lead column of Table 2, where the deep reconstruction models lead, would by itself obscure.",,
S28.009.n03,number,99.5,99.5,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"The 3σ chart, by contrast, reaches a valid point (56.3 h of lead at 8.9% FAR at the 99.5th percentile) and is therefore the recommended chart under a 10% budget, a ranking the raw-lead column of Table 2, where the deep reconstruction models lead, would by itself obscure.",,
S28.009.n04,number,10%,10%,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"The 3σ chart, by contrast, reaches a valid point (56.3 h of lead at 8.9% FAR at the 99.5th percentile) and is therefore the recommended chart under a 10% budget, a ranking the raw-lead column of Table 2, where the deep reconstruction models lead, would by itself obscure.",,
S28.010,sentence,,,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"The same tradeoff computed on the ten XJTU bearings (Figure 5b) has the same qualitative shape at the shorter absolute lead times those bearings allow, confirming that the operating-point selection generalizes beyond the laboratory rig.",,
S28.011,sentence,,,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,Sensitivity to the false-alarm budget.,,
S28.012,sentence,,,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"The budget τ is a policy input, so we report how the detector recommendation moves with it rather than fixing τ = 10% silently (Table 12).",,
