item_id,item_type,group_id,value,section,location_kind,location,context,claim_ids,protected
S31.010.n04,number,1,1,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"Deep SVDD has no valid alarm below T = 0.60 and 0.167, one bearing, at T = 0.60, the shortest test window: as on IMS test 1 it fires very late, because its threshold requires substantial encoder-distance growth from the trained center, so on these 1.4-7.8 h bearings its first alarm arrives at or after failure on all six bearings below T = 0.60 and on five of the six at T = 0.60.",,
S31.010.n05,number,1.4,1.4,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"Deep SVDD has no valid alarm below T = 0.60 and 0.167, one bearing, at T = 0.60, the shortest test window: as on IMS test 1 it fires very late, because its threshold requires substantial encoder-distance growth from the trained center, so on these 1.4-7.8 h bearings its first alarm arrives at or after failure on all six bearings below T = 0.60 and on five of the six at T = 0.60.",,
S31.010.n06,number,7.8,7.8,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"Deep SVDD has no valid alarm below T = 0.60 and 0.167, one bearing, at T = 0.60, the shortest test window: as on IMS test 1 it fires very late, because its threshold requires substantial encoder-distance growth from the trained center, so on these 1.4-7.8 h bearings its first alarm arrives at or after failure on all six bearings below T = 0.60 and on five of the six at T = 0.60.",,
S31.010.n07,number,0.60,0.60,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"Deep SVDD has no valid alarm below T = 0.60 and 0.167, one bearing, at T = 0.60, the shortest test window: as on IMS test 1 it fires very late, because its threshold requires substantial encoder-distance growth from the trained center, so on these 1.4-7.8 h bearings its first alarm arrives at or after failure on all six bearings below T = 0.60 and on five of the six at T = 0.60.",,
S31.010.n08,number,0.60,0.60,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"Deep SVDD has no valid alarm below T = 0.60 and 0.167, one bearing, at T = 0.60, the shortest test window: as on IMS test 1 it fires very late, because its threshold requires substantial encoder-distance growth from the trained center, so on these 1.4-7.8 h bearings its first alarm arrives at or after failure on all six bearings below T = 0.60 and on five of the six at T = 0.60.",,
S31.011,sentence,,,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"That is a bearing-lifetime constraint, not a training-data constraint.",C106,
S31.012,sentence,,,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"On bearings of the lifetimes tested here, control charts should therefore be preferred regardless of how much run-in history is available, because the deep reconstruction models do not overtake them anywhere in the [0.20, 0.60] training range.",C051,
S31.012.n01,number,0.20,0.20,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"On bearings of the lifetimes tested here, control charts should therefore be preferred regardless of how much run-in history is available, because the deep reconstruction models do not overtake them anywhere in the [0.20, 0.60] training range.",,
S31.012.n02,number,0.60,0.60,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"On bearings of the lifetimes tested here, control charts should therefore be preferred regardless of how much run-in history is available, because the deep reconstruction models do not overtake them anywhere in the [0.20, 0.60] training range.",,
S31.013,sentence,,,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"This is a statement about a data regime, not the architectures: across bearings and training fractions these runs furnish between 20 and 335 normal training windows, whereas the models carry 2.0-5.5×104 parameters, so the comparison is made where deep models are structurally disadvantaged.",C029,
S31.013.n01,number,20,20,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"This is a statement about a data regime, not the architectures: across bearings and training fractions these runs furnish between 20 and 335 normal training windows, whereas the models carry 2.0-5.5×104 parameters, so the comparison is made where deep models are structurally disadvantaged.",,
S31.013.n02,number,335,335,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"This is a statement about a data regime, not the architectures: across bearings and training fractions these runs furnish between 20 and 335 normal training windows, whereas the models carry 2.0-5.5×104 parameters, so the comparison is made where deep models are structurally disadvantaged.",,
S31.013.n03,number,2.0,2.0,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"This is a statement about a data regime, not the architectures: across bearings and training fractions these runs furnish between 20 and 335 normal training windows, whereas the models carry 2.0-5.5×104 parameters, so the comparison is made where deep models are structurally disadvantaged.",,
S31.013.n04,number,5.5,5.5,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"This is a statement about a data regime, not the architectures: across bearings and training fractions these runs furnish between 20 and 335 normal training windows, whereas the models carry 2.0-5.5×104 parameters, so the comparison is made where deep models are structurally disadvantaged.",,
S31.013.n05,number,104,104,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"This is a statement about a data regime, not the architectures: across bearings and training fractions these runs furnish between 20 and 335 normal training windows, whereas the models carry 2.0-5.5×104 parameters, so the comparison is made where deep models are structurally disadvantaged.",,
S31.014,sentence,,,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"Whether a crossover appears on genuinely long-running assets, where a deep model could see orders of magnitude more normal windows, is the central open question (Section 8).",C052,
S33.001,sentence,,,What Changed the Story,body,What Changed the Story,"Four corrections, each described where it is applied, change the conclusion of an earlier version of this study: the corrected failure label of the third IMS test (Appendix C), the onset-gated metric that defeats the latch-on exploit (Eq. 5), the p < n channel-invariant feature space (Appendix B), and a significance test on the run rather than the within-run sampling factor (Section 4.9).",C004;C020;C021;C084,
S33.002,sentence,,,What Changed the Story,body,What Changed the Story,"Together they turn the earlier claim that SCADA averaging destroys lead time into a refutation on every dataset tested, and the previously reported significant positive effect into a non-significant trend.",C007;C009,
S34.001,sentence,,,Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,"The IMS trend has a clean candidate mechanism (Section 7.3): bin-averaging is a low-pass filter that removes single-window noise spikes, so the variance-sensitive control charts (3σ, EWMA) cross and hold their thresholds earlier than under decimation, which keeps the spikes—consistent with the largest IMS median shift appearing for 3σ, though not with a consistent direction across the three runs.",C075,
S34.002,sentence,,,Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,"An ordinary moving-average or Kalman filter on the decimated stream reproduces the trend (Appendix D.1), so the mechanism is generic low-pass smoothing rather than historian averaging specifically.",C075;C110,
S34.003,sentence,,,Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,"ONGC is already smoothed at the 10 s historian rate, so further aggregation adds little, and the short, often abruptly failing XJTU bearings leave little quiet runway over which averaging could help.",,
S34.003.n01,number,10,10,Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,"ONGC is already smoothed at the 10 s historian rate, so further aggregation adds little, and the short, often abruptly failing XJTU bearings leave little quiet runway over which averaging could help.",,
S34.004,sentence,,,Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,"The synthesis is therefore not “averaging helps” but bounded non-destruction: across very different regimes nothing favours decimation beyond the operational margin, and where the signal is noisy and the runway long, aggregation tends to stabilize the health statistic.",C053,
S34.005,sentence,,,Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,The single-asset turbine case study.,C014,
S34.006,sentence,,,Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,"The one real historian record, an ONGC gas-turbine low-pressure-compressor bearing logged at a 10 s SCADA rate and ending in a genuine operator shutdown, is the cleanest illustration of the practical question because it needs no simulated coarsening: the aggregate-vs-decimate difference in raw lead is at most about a minute for every detector.",C116,
S34.006.n01,number,10,10,Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,"The one real historian record, an ONGC gas-turbine low-pressure-compressor bearing logged at a 10 s SCADA rate and ending in a genuine operator shutdown, is the cleanest illustration of the practical question because it needs no simulated coarsening: the aggregate-vs-decimate difference in raw lead is at most about a minute for every detector.",,
S34.007,sentence,,,Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,Its detection quality is less clearcut.,,
S34.008,sentence,,,Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,"Nine of its eleven detectors raise a raw alarm 30-35 h ahead of the labeled failure (RMS-trend 22.8 h, and Deep SVDD not before failure at all), but under the gated metric at τ = 10% only Hotelling T 2 and RMS-trend are valid, because the others flag too many windows of a pre-onset region that ends only ∼6 h before the shutdown; whether they are false alarms or genuine early detections that the late-biased onset cannot credit is undecidable at n = 1 (Appendix D.2).",C011;C014;C084;C116,
S34.008.n01,number,30,30,Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,"Nine of its eleven detectors raise a raw alarm 30-35 h ahead of the labeled failure (RMS-trend 22.8 h, and Deep SVDD not before failure at all), but under the gated metric at τ = 10% only Hotelling T 2 and RMS-trend are valid, because the others flag too many windows of a pre-onset region that ends only ∼6 h before the shutdown; whether they are false alarms or genuine early detections that the late-biased onset cannot credit is undecidable at n = 1 (Appendix D.2).",,
S34.008.n02,number,35,35,Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,"Nine of its eleven detectors raise a raw alarm 30-35 h ahead of the labeled failure (RMS-trend 22.8 h, and Deep SVDD not before failure at all), but under the gated metric at τ = 10% only Hotelling T 2 and RMS-trend are valid, because the others flag too many windows of a pre-onset region that ends only ∼6 h before the shutdown; whether they are false alarms or genuine early detections that the late-biased onset cannot credit is undecidable at n = 1 (Appendix D.2).",,
S34.008.n03,number,22.8,22.8,Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,"Nine of its eleven detectors raise a raw alarm 30-35 h ahead of the labeled failure (RMS-trend 22.8 h, and Deep SVDD not before failure at all), but under the gated metric at τ = 10% only Hotelling T 2 and RMS-trend are valid, because the others flag too many windows of a pre-onset region that ends only ∼6 h before the shutdown; whether they are false alarms or genuine early detections that the late-biased onset cannot credit is undecidable at n = 1 (Appendix D.2).",,
S34.008.n04,number,10%,10%,Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,"Nine of its eleven detectors raise a raw alarm 30-35 h ahead of the labeled failure (RMS-trend 22.8 h, and Deep SVDD not before failure at all), but under the gated metric at τ = 10% only Hotelling T 2 and RMS-trend are valid, because the others flag too many windows of a pre-onset region that ends only ∼6 h before the shutdown; whether they are false alarms or genuine early detections that the late-biased onset cannot credit is undecidable at n = 1 (Appendix D.2).",,
S34.008.n05,number,6,6,Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,"Nine of its eleven detectors raise a raw alarm 30-35 h ahead of the labeled failure (RMS-trend 22.8 h, and Deep SVDD not before failure at all), but under the gated metric at τ = 10% only Hotelling T 2 and RMS-trend are valid, because the others flag too many windows of a pre-onset region that ends only ∼6 h before the shutdown; whether they are false alarms or genuine early detections that the late-biased onset cannot credit is undecidable at n = 1 (Appendix D.2).",,
